Date,Close-Last,Volume,Open,High,Low
2018-09-21,121.13,13490690,119.91,121.255,119.41
2018-09-24,122.62,6534130,121.91,122.98,121.57
2018-09-25,123.37,4772238,123.5,124.24,122.94
2018-09-26,121.95,4192750,122.99,123.42,121.74
2018-09-27,122.47,4480796,122.16,123,121.71
2018-09-28,122.28,4407028,121.99,123.21,121.76
2018-10-01,124.39,5342202,123.11,124.88,123.11
2018-10-02,124.74,5144022,125.07,125.76,124.32
2018-10-03,125.31,4479441,125.13,125.8435,124.78
2018-10-04,124.95,4234429,124.79,125.59,124.19
2018-10-05,125.33,4311493,124.93,125.9,124.74
2018-10-08,124.84,5680992,124.05,125.46,123.83
2018-10-09,126.82,6797089,125.51,127.44,125.07
2018-10-10,122.6,6425709,127.23,127.6,122.46
2018-10-11,118.43,8534620,122.43,122.43,117.54
2018-10-12,117.77,7239909,119.53,119.68,116.18
2018-10-15,116.94,5529843,117.7,118.86,116.91
2018-10-16,117.51,4720335,117.09,117.68,116.34
2018-10-17,117.29,6269072,117.21,117.69,116.02
2018-10-18,117.47,7027253,117.42,118.14,116.05
2018-10-19,118.14,7781802,117.37,119.26,117.37
2018-10-22,117.21,5578168,118.1,118.49,116.48
2018-10-23,113.4,7836361,115.72,115.72,112.05
2018-10-24,110.21,7993225,113.72,114.175,110.07
2018-10-25,111.58,5704425,111.36,113.4,110.43
2018-10-26,111.53,8026154,110.63,112.47,109.6591
2018-10-29,108.93,8566382,112.04,112.07,107.54
2018-10-30,110.85,7506203,109.62,111.15,108.15
2018-10-31,111.65,7383328,111.71,112.5,111.05
2018-11-01,111.17,10413950,111.765,111.99,110.1
2018-11-02,114.73,9687521,114.85,117.11,113.12
2018-11-05,118.94,8012931,116.62,119.67,116.6
2018-11-06,118.9,5272611,118.76,119.43,117.85
2018-11-07,120.87,4848776,120,121.12,119.02
2018-11-08,119.36,9260078,120.65,121.87,118.96
2018-11-09,119.51,6563191,118.22,120.37,117.37
2018-11-12,117.39,10540220,120.9,121.37,117.17
2018-11-13,115.35,6824463,117.3,117.88,115.04
2018-11-14,115.72,6775918,116.88,117.79,114.94
2018-11-15,116.95,7218113,113.66,117.08,112.72
2018-11-16,119.06,6628212,117.5,119.27,117.27
2018-11-19,119.42,5306416,118.14,119.48,117.9
2018-11-20,116.1,7982544,119.24,119.5,115.035
2018-11-21,117.57,5618213,116.68,119.19,116.68
2018-11-23,113.6,5577753,114.7,115.22,112.11
2018-11-26,114.98,6495560,114.6,115.44,114.02
2018-11-27,115.21,6338717,114.55,115.66,114.22
2018-11-28,118.14,6772473,114.98,118.28,114.4
2018-11-29,118.85,6417830,117.95,119.73,117.74
2018-11-30,118.94,6712226,118.05,119.21,117.7
2018-12-03,120.67,8153325,120.77,122.43,120.06
2018-12-04,117.24,8137417,120.6,121.09,117.065
2018-12-06,115.91,10443930,115.34,116.14,113.03
2018-12-07,115.49,8767674,117.59,119.7,115.19
2018-12-10,114.94,7674344,115.3,115.96,111.67
2018-12-11,115.47,5760974,116.26,116.62,113.95
2018-12-12,115.62,7847101,117.11,117.72,115.57
2018-12-13,115.94,6443080,115.15,116.32,114.31
2018-12-14,113.83,6195357,115.01,115.81,113.31
2018-12-17,112.45,7118558,113.44,114.97,111.86
2018-12-18,109.74,9328869,112.63,113.24,108.95
2018-12-19,107.83,10438180,109.91,111.99,107.1022
2018-12-20,104.98,11483270,106.81,108.07,104.19
2018-12-21,104.21,19737460,103.62,106.94,102.91
2018-12-24,100.99,5619505,103.3,104.15,100.91
2018-12-26,107.39,10708710,101.85,107.39,100.22
2018-12-27,109.32,10049730,105.47,109.33,104.88
2018-12-28,108.65,6298856,109.65,110.36,108.12
2018-12-31,108.79,6304283,109.15,110.24,107.8567
2019-01-02,110.69,6244619,107.34,111.68,107.1
2019-01-03,108.57,6359771,111.055,111.29,108.07
2019-01-04,110.82,7337280,110.28,110.99,109.47
2019-01-07,112.26,5636092,111.06,112.93,109.92
2019-01-08,111.77,5470533,113.4,113.79,111.67
2019-01-09,113.27,7091167,112.69,114,112.45
2019-01-10,113.45,6019012,112.51,113.63,111.71
2019-01-11,112.54,4466148,113,113.05,111.67
2019-01-14,111.72,6105019,111.34,112.34,111.08
2019-01-15,112.12,4210307,111.98,113.07,111.51
2019-01-16,111.4,5539515,111.43,112.32,111.22
2019-01-17,111.96,4406916,110.75,112.2934,110.17
2019-01-18,114.37,9367855,113.99,114.65,113.06
2019-01-22,112.34,7205223,113.12,113.45,111.95
2019-01-23,111.39,5856476,112.38,112.6725,110.42
2019-01-24,113.51,8468886,111.03,113.82,110.91
2019-01-25,113.22,6261825,114.06,114.78,112.99
2019-01-28,112.17,6750654,111.91,112.57,111.07
2019-01-29,111.83,5358659,113.03,113.35,111.77
2019-01-30,113.01,7925936,112.53,113.65,111.98
2019-01-31,114.65,11203990,113.8,115.41,113.38
2019-02-01,118.37,10918270,116.65,119.25,116.6
2019-02-04,119.74,7932733,117.5,119.75,116.31
2019-02-05,119.48,5915116,119.62,119.86,118.69
2019-02-06,118.88,4990326,119,119.59,118.6907
2019-02-07,118.23,7281882,118.01,118.51,116.51
2019-02-08,117.58,5670614,117.74,117.89,115.92
2019-02-11,116.95,4858537,116.93,117.36,116.39
2019-02-12,118.72,5399716,118.33,118.87,117.61
2019-02-13,119.57,5932827,119.16,120.39,118.6989
2019-02-14,118.16,5406427,118.37,119.53,117.66
2019-02-15,119.35,6150781,119.62,119.86,118.5901
2019-02-19,119.31,4277802,118.9,119.86,118.46
2019-02-20,120.28,5940487,119.31,120.72,119
2019-02-21,119.14,4971552,120.07,120.32,118.39
2019-02-22,119.39,4517619,120.28,120.46,118.85
2019-02-25,119.62,5196485,119.41,120.42,119.37
2019-02-26,119.94,5445647,119.81,120.97,119.68
2019-02-27,120.08,5289818,120.29,121.29,119.89
2019-02-28,119.58,6393743,120,120.16,118.49
2019-03-01,122.03,7730203,120.39,122.04,120.17
2019-03-04,122.12,7486241,122.67,122.84,120.55
2019-03-05,123.29,6980380,121.87,123.35,121.59
2019-03-06,123.53,7599939,123.17,124.7,122.2999
2019-03-07,121.94,7198775,123.42,123.5,121.7
2019-03-08,121.62,7014052,120.1,121.93,119.2
2019-03-11,123.62,6088551,122.87,124.2,122.75
2019-03-12,123.9,6180985,123.84,124.96,123.38
2019-03-13,124.67,4701992,124.6,124.93,123.9
2019-03-14,124.6,5146400,124.76,125.46,124.48
2019-03-15,125.31,10449710,124.59,125.42,124.35
2019-03-18,125.88,5586896,125.21,126.13,125.17
2019-03-19,125.28,4766559,126.56,126.92,124.74
2019-03-20,124.69,6702976,125.04,126.34,124.68
2019-03-21,125.86,5050436,124.87,125.96,124.51
2019-03-22,123.09,5784506,124.85,124.9,122.7
2019-03-25,122.89,3837471,122.93,123.35,122.31
2019-03-26,124.13,4079813,123.77,124.91,123.38
2019-03-27,122.79,3698967,123.98,124.48,122.0174
2019-03-28,123.02,4057723,122.6,123.16,122.36
2019-03-29,123.18,5318643,124.28,124.47,122.49
2019-04-01,124.94,5236645,123.87,125.27,123.45
2019-04-02,124.93,4349192,125.2,125.44,124.11
2019-04-03,123.89,3595240,125.22,125.35,123.54
2019-04-04,124.8,3715379,124.01,124.83,123.55
2019-04-05,126.42,5544771,125.25,126.64,125.2
2019-04-08,126.68,5483079,126.77,127.34,126.23
2019-04-09,125.54,4143392,126.29,126.29,125.12
2019-04-10,125.49,3946833,126.14,126.565,125.13
2019-04-11,125.99,3247619,125.34,126.255,124.75
2019-04-12,119.76,42686640,121.58,122,119
2019-04-15,120.14,13364150,120.02,121.02,119.33
2019-04-16,121.17,11942220,120.43,121.32,120.06
2019-04-17,120.27,11897320,122.2,122.54,120.05
2019-04-18,119.86,9482216,120.52,120.82,119.1
2019-04-22,121.9,7939836,120.78,122.01,120.45
2019-04-23,122.02,9011036,121.73,122.28,121.349
2019-04-24,118.28,22110050,121.35,121.43,118.09
2019-04-25,117.9,10630710,118.05,118.7,117.4001
2019-04-26,117.1,11622050,118.4,118.5,115.65
2019-04-29,117.72,9401188,117.01,118.11,116.7
2019-04-30,120.06,21431090,121.1,121.92,119.65
2019-05-01,117.81,10096980,119.8,120.14,117.76
2019-05-02,116.38,9495613,117.28,118.475,116.28
2019-05-03,117.27,7365249,117.69,118.545,117.11
2019-05-06,118.4,11034970,117.5,119.84,117.47
2019-05-07,118.27,9165204,117.3,118.27,116.5
2019-05-08,117.5,6229243,118.37,118.48,117.4
2019-05-09,121.19,16496310,121.12,122.32,119.86
2019-05-10,121.99,8787875,121.17,122.2702,119.83
2019-05-13,120.44,7701636,121.91,122.26,120.01
2019-05-14,121.64,6858533,120.67,122.25,120.51
2019-05-15,122.14,6944993,121.2,122.49,120.87
2019-05-16,120.8,8543586,120.99,121.55,120.53
2019-05-17,120.52,6871127,120.06,121.11,119.8789
2019-05-20,120.84,4569653,120.71,121.21,120.54
2019-05-21,121.34,4859604,121.03,121.94,120.9
2019-05-22,120.57,5763543,120.9,121.435,120.34
2019-05-23,117.87,11000550,118.81,118.87,116.86
2019-05-24,118.71,4890961,118.3,118.93,117.38
2019-05-28,118.31,8145135,118.88,119.32,118.165
2019-05-29,116.77,7451292,117.04,117.36,115.82
2019-05-30,115.38,5807929,116.54,116.74,114.8462
2019-05-31,113.85,6899828,114.22,115.2,113.72
2019-06-03,115.99,6100999,114.7,116.1,114.47
2019-06-04,117.3,5235579,116.6,117.68,116.29
2019-06-05,117.65,5105963,117.87,118.03,116.27
2019-06-06,120.68,7370113,118.21,121.155,118.11
2019-06-07,121.48,5343190,120.74,122.12,120.53
2019-06-10,122.29,5709092,122.2,122.755,121.71
2019-06-11,121.17,5625125,123.37,123.5,121.15
2019-06-12,120.19,4000338,120.38,120.58,119.56
2019-06-13,120.91,3993325,121.24,121.89,120.46
2019-06-14,120.81,3366761,121,121.16,120.37
2019-06-17,121.39,4219234,120.72,121.84,120.38
2019-06-18,122.93,4884267,121.95,123.87,121.86
2019-06-19,122.89,3847197,122.51,123.48,122.22
2019-06-20,124.28,7771684,124.31,124.7,123.6
2019-06-21,124.93,14288290,124.8,126.2,124.23
2019-06-24,124.91,5542896,124.54,125.38,124.42
2019-06-25,123.64,4713274,124.84,125.11,123.488
2019-06-26,123.93,5054819,124.57,124.88,123.88
2019-06-27,123.11,3551739,123.92,124.2,122.89
2019-06-28,124.44,7048346,123.41,124.48,123.12
2019-07-01,124.84,5530085,125.36,125.84,124.3632
2019-07-02,122.93,5747705,124.55,124.72,122.39
2019-07-03,123.35,2725825,122.93,123.37,122.33
2019-07-05,123.54,3458858,123.14,123.74,122.64
2019-07-08,123.6,3505550,123.66,124.09,123.42
2019-07-09,123.35,3955783,123.9,124.14,123.07
2019-07-10,125.44,4743523,124.11,125.62,124.11
2019-07-11,125.43,3547996,125.68,125.68,124.6046
2019-07-12,125.98,3974367,125.38,126.25,125.13
2019-07-15,125.72,3739153,126.06,126.4,125.27
2019-07-16,124.76,4697588,125.5,125.78,124.26
2019-07-17,124.14,3874162,124.66,125.28,124.06
2019-07-18,124.68,5771087,124.12,125.05,123.36
2019-07-19,125.04,4880927,124.68,125.4099,124.595
2019-07-22,125.31,3275914,125.37,125.75,124.47
2019-07-23,125.82,4295348,125.24,126.22,124.78
2019-07-24,126.54,4796904,125.87,126.935,125.66
2019-07-25,125.63,4586893,127,127,125.33
2019-07-26,123.72,6971727,125.24,125.25,123.3
2019-07-29,124.23,4377506,123.48,124.64,123.3782
2019-07-30,124.34,3871650,124.1,124.75,123.38
2019-07-31,123.11,7199533,123.71,124.69,122.48
2019-08-01,120.74,7928446,122,123.75,120.305
2019-08-02,120.73,9026153,121.78,122.54,117.83
2019-08-05,118.74,8620322,119.19,120.55,117.4521
2019-08-06,119.38,6787997,118.72,119.53,117.65
2019-08-07,119.1,6853666,117.55,119.795,116.95
2019-08-08,123.23,8868104,119.49,123.33,119.42
2019-08-09,122.42,5051682,123.11,123.89,121.89
2019-08-12,121.55,3936487,123.01,123.14,120.91
2019-08-13,122.39,5861403,121.01,122.7,120.3
2019-08-14,117.74,7175641,120.02,120.59,117.68
2019-08-15,116.95,6272565,117.24,117.84,115.46
2019-08-16,115.81,6239146,116.4,116.65,115.36
2019-08-19,117.31,6443998,117.13,117.8156,116.96
2019-08-20,116.13,5150919,117.13,117.19,115.66
2019-08-21,117.88,4579027,117.79,118.221,117.3337
2019-08-22,117.73,4363874,118.66,118.74,117.45
2019-08-23,115.18,7654485,116.48,118.055,114.35
2019-08-26,115.74,3966997,115.92,116.22,115.19
2019-08-27,115.83,4238458,116.27,117.03,115.04
2019-08-28,116.83,4159470,116.41,117.195,115.88
2019-08-29,117.52,4467261,117.19,117.8437,116.58
2019-08-30,117.72,4881118,117.98,118.98,117.23
2019-09-03,116.27,5672646,115.77,116.33,114.55
2019-09-04,117.25,4609783,117.48,118.54,117.165
2019-09-05,117.64,5394831,118.01,119.07,117.26
2019-09-06,118.26,4578529,117.5,118.44,117.39
2019-09-09,119.39,5048049,118.74,119.63,118.58
2019-09-10,121.85,8728963,120.23,123.29,119.9133
2019-09-11,121.28,5509530,122.21,122.98,120.37
2019-09-12,121.42,5818261,120.04,122.18,119.56
2019-09-13,121.5,4885391,122.25,122.32,121.24
2019-09-16,124.12,10683890,124.86,125.27,122.97
2019-09-17,123.89,7359582,124.12,124.62,122.56
2019-09-18,124.18,4867422,123.55,124.21,123.02
2019-09-19,123.66,4061169,124.77,124.97,123.42
2019-09-20,124.32,10524620,124,124.82,123.67
2019-09-23,124.9,4963444,123.55,125,123.55
2019-09-24,123.74,6348519,124.67,124.72,123.22
2019-09-25,123.51,3782066,123.48,124.15,122.91
2019-09-26,120.16,8148230,123.26,123.5,120.05
2019-09-27,118.6,6850689,119.51,120.25,118.45
2019-09-30,118.6,6233315,118.54,119.42,118.41
2019-10-01,116.01,7204647,119.27,119.46,115.88
2019-10-02,112.29,9943708,115.06,115.11,111.62
2019-10-03,113.15,5671810,112.06,113.1917,110.4217
2019-10-04,113.85,4883879,113.6,114,112.55
2019-10-07,113.26,4774379,113.96,114.7471,113.23
2019-10-08,111.71,6067852,112.11,112.7524,111.61
2019-10-09,113.14,4700468,112.59,114.51,112.3
2019-10-10,114.59,3920110,113.53,114.79,113.3
2019-10-11,116.15,5181691,115.69,117.03,115.36
2019-10-14,116.18,2590041,115.58,116.3933,115.45
2019-10-15,116.31,3744171,115.85,117.62,115.8
2019-10-16,115.11,3651748,116.23,116.6605,115.08
2019-10-17,115.35,3837822,115.61,116.06,114.92
2019-10-18,114.74,5679872,115.14,115.58,114.74
2019-10-21,116.61,4153612,115.55,116.75,115.55
2019-10-22,117.8,4130577,116.63,118.56,116.49
2019-10-23,117.98,4159941,117.4,118.02,116.78
2019-10-24,117.58,3893194,118.47,118.81,117.31
2019-10-25,118.67,3369139,117.77,118.85,117.69
2019-10-28,118.48,5076294,119.08,119.51,117.64
2019-10-29,118.13,4548403,117.97,119.07,117.69
2019-10-30,116.36,4690892,118.18,118.18,115.52
2019-10-31,116.14,7177681,115.86,116.36,115.32
2019-11-01,116.21,7684675,115.49,116.6228,114.02
2019-11-04,121.57,10348760,117.23,121.87,117.02
2019-11-05,121.94,6971221,121.23,122.45,120.72
2019-11-06,119.9,6104748,121.94,122.14,119.8
2019-11-07,121.89,5440991,121.13,122,120.3235
2019-11-08,120.93,4249822,120.97,121.2,120.16
2019-11-11,120.81,3870833,120.2,121.39,120.01
2019-11-12,120.96,4503638,121.29,122.05,120.4801
2019-11-13,122.28,5297573,120.46,122.41,120.37
2019-11-14,121.96,4886604,121.85,122.94,121.4
2019-11-15,120.64,5589793,121.22,121.39,120.11
2019-11-18,118.55,4885671,119.82,120,118.14
2019-11-19,116.45,8727280,118.5,118.8,116.08
2019-11-20,117.34,5903205,116.41,118.08,116.12
2019-11-21,118.77,5810888,117.61,118.95,117.2
2019-11-22,118.63,4786806,119.06,119.7,118.6
2019-11-25,118.38,7389988,118.43,119.22,117.98
2019-11-26,117.79,10061280,118.34,118.56,117.2
2019-11-27,118.07,4107005,117.99,118.605,117.62
2019-11-29,117.13,3271027,117.28,117.82,116.88
2019-12-02,116.8,5196809,117.98,118.07,116.72
2019-12-03,115.89,7298088,116.2,116.7,115.7
2019-12-04,116.94,5706769,116.64,117.3,116.43
2019-12-05,116.33,5517564,117.62,117.74,116.19
2019-12-06,118.01,6735556,117.09,119.29,116.98
2019-12-09,117.3,4831761,116.52,117.89,116.44
2019-12-10,117.89,4889002,118.03,118.09,117.05
2019-12-11,116.23,7039707,117.09,117.66,116.13
2019-12-12,118.81,6465087,116.59,118.89,116.59
2019-12-13,117.96,4863504,119.05,119.54,117.9
2019-12-16,119.36,5619466,118.86,119.47,118.61
2019-12-17,118.6,6755700,119.59,119.89,118.33
2019-12-18,118.55,7498375,118.68,119.64,118.52
2019-12-19,118.13,6220500,118.57,118.74,117.86
2019-12-20,119.68,12171140,119.4,119.94,118.09
2019-12-23,120.33,5875420,119.31,120.4,119.15
2019-12-24,120.34,1640120,120.43,120.78,120.09
2019-12-26,120.6,3648636,120.67,121.42,120.34
2019-12-27,120.3,4138405,120.89,121.29,120.24
2019-12-30,119.85,4580992,120.44,121.34,119.8132
2019-12-31,120.51,4215863,119.5,120.63,119.25
2020-01-02,121.43,5206097,120.81,121.625,120.77
2020-01-03,121.01,6361072,121.78,122.72,120.74
2020-01-06,120.6,9954869,121.24,121.67,120.33
2020-01-07,119.06,7878579,119.02,119.7261,117.77
2020-01-08,117.7,7296959,118.55,119.09,117.65
2020-01-09,117.51,7345531,117.59,117.9222,116.18
2020-01-10,116.44,6395375,117.52,117.69,116.4
2020-01-13,116.66,6847425,116.47,116.9103,116.08
2020-01-14,116.3,7189962,116.5,116.88,115.705
2020-01-15,116.13,5808777,116.3,116.405,115.65
2020-01-16,116.89,7022062,116.56,117.28,116.45
2020-01-17,115.58,7886182,117.01,117.29,115.52
2020-01-21,113.31,8470283,115.1,115.15,113.17
2020-01-22,112.9,5589906,113.1,113.53,112.46
2020-01-23,113.1,8008141,112.4,113.49,111.86
2020-01-24,111.85,6920000,112.79,112.98,111.3401
2020-01-27,110.39,7609831,110.25,110.83,109.98
2020-01-28,111.12,5771944,110.98,111.62,110.77
2020-01-29,110.37,4774222,111.45,111.84,110.18
2020-01-30,111.4,8382674,109.81,111.58,109.06
2020-01-31,107.14,13699560,109.81,110,106.395
2020-02-03,106.28,8787504,106.95,107.25,105.4001
2020-02-04,106.85,9908995,107.68,108.335,106.6
2020-02-05,110.28,6914137,108.27,110.65,108.11
2020-02-06,109.49,6273983,110.63,110.67,109.11
2020-02-07,108.94,4830071,108.93,109.44,108.47
2020-02-10,109.79,6011806,108.54,109.8,108.32
2020-02-11,111.21,6072847,110.78,111.37,110.0616
2020-02-12,112.04,5725669,112.51,112.6,111.61
2020-02-13,111.66,5991856,111.37,112.33,111.23
2020-02-14,110.08,5148798,110.84,110.97,109.58
2020-02-18,110.24,4976370,109,110.27,108.8318
2020-02-19,110.74,5887511,110.52,111.0958,109.89
2020-02-20,109.81,4466591,110.78,111.07,109.7
2020-02-21,109.01,6443864,108.99,109.19,107.65
2020-02-24,104.71,9539778,105.71,106.96,104.42
2020-02-25,100.71,12871890,104.8,104.92,100
2020-02-26,98.04,11991400,100.86,101.61,98
2020-02-27,94.13,15783660,95.95,98.2,94.08
2020-02-28,93.34,20840550,90.63,93.44,90.11
2020-03-02,96.59,15050800,94.02,96.68,92.205
2020-03-03,94.39,16525470,96.79,98.48,93.3693
2020-03-04,98.53,14752950,96.37,99.02,95.67
2020-03-05,97.19,12814360,95.71,97.39,94.94
2020-03-06,95.32,16862300,93.92,96.06,93.42
2020-03-09,80.67,30595480,82.23,88.0099,80
2020-03-10,84.98,22592130,86.24,86.3,81.04
2020-03-11,83.03,18414340,82.23,84.84,81.75
2020-03-12,76.26,25768230,77.23,78.125,72.86
2020-03-13,83.42,23497510,79.98,83.5,74.11
2020-03-16,69.7,17535270,72.57,78.49,69.69
2020-03-17,70.69,22684250,70.4,72.984,65.4901
2020-03-18,55.05,24947290,66.21,66.23,54.5701
2020-03-19,57.39,29870980,55.26,58.49,51.6
2020-03-20,59.39,26960440,59.53,60.65,56.36
2020-03-23,54.22,23764030,58.26,59.4,52.97
2020-03-24,66.55,29198760,61.48,67.647,60.32
2020-03-25,69.27,22560120,68.29,73.14,66.64
2020-03-26,76.38,24140970,70.3,77.1,67.89
2020-03-27,68.78,20411490,72.12,73.54,68.5
2020-03-30,71.95,18486820,68.01,72.93,67.02
2020-03-31,72.46,18514180,73.27,75.04,70.81
2020-04-01,68.56,14362040,69.51,72.29,67.61
2020-04-02,76.12,23220620,71.75,78.7,69.575
2020-04-03,75.11,14905410,78,78.99,73.03
2020-04-06,80.39,17334920,77,80.95,75.51
2020-04-07,80.92,16394790,84.26,85.69,80.85
2020-04-08,85.98,12284850,82.29,86.3,81.52
2020-04-09,84.31,17048550,88.74,89.91,81.52
2020-04-13,84.91,13854680,87.18,87.36,83.4
2020-04-14,84.61,14797590,85.46,87.08,84.33
2020-04-15,82.49,13982300,80.46,83.38,79.32
2020-04-16,79.99,12291910,81.31,82.19,78.81
2020-04-17,87.17,16130080,81.33,87.5,81.32
2020-04-20,83.57,15748960,82.66,87,82.09
2020-04-21,81.64,19620570,80.28,83.79,79.25
2020-04-22,84.44,10325140,84.95,85.25,82.97
2020-04-23,86.8,14226540,86.3,88.78,85.39
2020-04-24,87.01,9176599,88.48,88.79,85.77
2020-04-27,89.71,12037130,86.75,90.62,85.87
2020-04-28,89.91,10645150,89.55,90.96,88.83
2020-04-29,94.62,12342820,92.48,95.14,92.29
2020-04-30,92,12221960,93.72,95.74,90.58
2020-05-01,89.44,13250100,91.51,92.05,87.04
2020-05-04,91.44,11192380,88.76,91.62,87.69
2020-05-05,92.89,13608720,94.5,95.3,92.68
2020-05-06,90.05,11145910,92.85,93.46,89.77
2020-05-07,92.64,9753495,92.98,94.06,91.91
2020-05-08,95.47,8602865,95,95.56,94.07
2020-05-11,93.37,7101040,94.21,94.6,93.18
2020-05-12,91.1,8749052,93.13,94.03,91
2020-05-13,88.7,12215070,89.9,90,87.32
2020-05-14,90.05,10678190,87.29,90.93,86.02
2020-05-15,89.16,10112970,90.65,92.06,88.83
2020-05-18,92.55,12306540,92.4,93.4,91.46
2020-05-19,89.62,7749265,92.53,92.631,89.53
2020-05-20,93,9160034,91,93.47,90.18
2020-05-21,92.04,8830887,92.77,93.37,91.28
2020-05-22,90.28,8563108,91.45,91.6,89.465
2020-05-26,93.3,9429980,92.49,94.34,92.03
2020-05-27,93.9,7822605,94.68,94.69,92.11
2020-05-28,90.87,9639423,93.61,93.9,90.79
2020-05-29,91.7,17016860,90.19,91.89,89.26
2020-06-01,92.79,7346296,90.94,93.85,90.11
2020-06-02,94.69,7880250,93.78,95.22,93.285
2020-06-03,97.18,8440203,95.97,97.73,95.75
2020-06-04,96.28,6371723,96.78,96.89,95.16
2020-06-05,100.81,12760130,99.08,102.05,99.05
2020-06-08,103.24,11090720,102.63,103.59,100.87
2020-06-09,101.53,10745360,100.7,102.93,99.83
2020-06-10,97.58,10486260,101,101.5,97.56
2020-06-11,89.37,14944810,92.3,94.19,89.12
2020-06-12,92.39,9532412,93.62,93.65,90.01
2020-06-15,91.23,12291460,89.09,92.08,88.21
2020-06-16,94.03,8734566,94.99,95.58,91.49
2020-06-17,91.54,6019869,93.83,94,91.5
2020-06-18,91.94,7064145,91,93.23,90.1
2020-06-19,90.63,14836560,94.41,94.41,90.55
2020-06-22,91.59,5939155,90.32,91.69,89.59
2020-06-23,91.44,6317713,92.5,93.09,91.175
2020-06-24,87.64,8974470,89.99,90.13,86.86
2020-06-25,89.21,7397991,87.31,89.51,87.16
2020-06-26,86.46,13766020,88.78,88.8299,86.18
2020-06-29,87.67,7022175,86.91,88.5717,86.6
2020-06-30,89.23,8263617,86.6,89.99,86.36
2020-07-01,87.62,6379402,89.28,90.77,87.55
2020-07-02,88.31,5832793,89.37,90.36,88.1601
2020-07-06,88.57,6747528,89.5,90.25,87.8151
2020-07-07,86.31,5898047,87.82,88.0799,86.15
2020-07-08,86.35,6735606,86.39,87.8002,85.89
2020-07-09,82.74,8833552,85.97,86.32,82.69
2020-07-10,85.23,6218141,82.5,85.42,82.5
2020-07-13,85.4,7074046,86.04,86.93,84.81
2020-07-14,88.35,7440538,85.39,88.6,85.0401
2020-07-15,88.89,5935206,90.18,90.19,88.21
2020-07-16,88.36,4795687,88.44,89.48,87.35
2020-07-17,87.19,5964361,88.41,89.11,86.91
2020-07-20,85.27,14974840,86.83,87.49,84.8
2020-07-21,91.39,15119310,86.47,91.725,86.36
2020-07-22,91.04,10317500,89.95,91.25,88.9
2020-07-23,91.01,6586339,90.5,91.38,90.02
2020-07-24,90.13,6620464,91.48,92.74,89.98
2020-07-27,91.04,7599982,89.76,91.09,88.8
2020-07-28,89.11,6787341,90.47,91.17,88.77
2020-07-29,90.07,6386853,89.48,90.08,88.5776
2020-07-30,86.27,10112780,88.43,88.495,85.7
2020-07-31,83.94,19120650,83.25,84.1,81.51
2020-08-03,84.81,11221850,83.98,85.14,83.8
2020-08-04,86.49,9077915,84.48,86.72,84.2808
2020-08-05,87.2,7352641,88.14,88.43,86.405
2020-08-06,87.47,7035584,86.43,87.9,86.1
2020-08-07,86.8,7185382,86.88,87.11,85.74
2020-08-10,89.73,8150225,87.94,89.76,87.6
2020-08-11,89.62,9074300,91.95,93.01,89.17
2020-08-12,90.72,9057971,90.8,91.66,89.45
2020-08-13,89.82,7314642,89.87,91.28,89.7623
2020-08-14,90.35,6343029,89,90.59,88.85
2020-08-17,90.77,10473810,90.35,91.58,89.72
2020-08-18,87.63,7981520,88.97,89.37,87.32
2020-08-19,86.39,9120256,87.3,87.9,86.2
2020-08-20,84.81,7872311,85.42,86.89,84.73
2020-08-21,85.08,9003629,84.67,85.09,83.51
2020-08-24,87.2,8738698,85.6,87.34,84.89
2020-08-25,86.13,6835813,88.01,88.04,85.76
2020-08-26,84.78,7486490,85.71,85.84,84.66
2020-08-27,84.91,7438151,85.16,85.63,83.97
2020-08-28,85.63,7307932,85.05,85.73,84.32
2020-08-31,83.93,9437524,85.83,85.9,83.87
2020-09-01,83.08,8997235,83.26,83.63,82.45
2020-09-02,83.19,10822330,83.06,83.96,82.7
2020-09-03,82.28,16179900,83.05,84.49,81.71
2020-09-04,81.93,10516600,82.46,83.635,80.9
2020-09-08,78.97,14942530,80.5,80.58,78.04
2020-09-09,80.03,9269820,79.97,81.07,79.68
2020-09-10,78.15,11845880,80.63,80.89,78.05
2020-09-11,77.69,13732410,78.24,78.69,77.065
2020-09-14,77.29,8182840,77.48,77.98,76.9199
2020-09-15,76.35,11732010,77.56,78.48,75.96
2020-09-16,78.56,13021740,76.35,79.48,75.96
2020-09-17,78.79,10515130,77.53,78.85,76.37
2020-09-18,78.21,14517790,77.88,79.15,77.5
2020-09-21,76.3,16199130,76.24,76.6522,74.68
2020-09-22,75.53,9154966,76.15,77.53,75.35
2020-09-23,71.95,16649190,75.59,75.91,71.85
2020-09-24,71.8,15203450,71.25,73.03,70.5
2020-09-25,71.83,11070520,71.01,72.48,70.77
2020-09-28,73.93,12863840,73.64,74.76,73.15
2020-09-29,71.9,10561320,74,74.14,71.11
2020-09-30,72,10466450,72.25,72.89,71.61
2020-10-01,70.42,14930680,71.51,71.88,70.03
2020-10-02,71.19,9854802,68.92,71.67,68.82
2020-10-05,72.7,12049810,71.52,72.73,70.71
2020-10-06,72.3,15294480,73.84,74.32,72.245
2020-10-07,73.78,15410310,72.17,73.92,71.56
2020-10-08,75.22,11590870,74.39,75.55,73.99
2020-10-09,74,12260870,75.86,76.09,73.98
2020-10-12,74.51,9056884,73.63,74.95,73.2
